@relation traffic_analysis
 
@attribute numPackSent numeric
@attribute numPackRec numeric
@attribute totalPackets numeric
@attribute numberAck numeric
@attribute headerBytesSent numeric
@attribute headerBytesRec numeric
@attribute totalHeaderBytes numeric
@attribute caplenSent numeric
@attribute caplenRec numeric
@attribute minPackLength numeric
@attribute maxPackLength numeric
@attribute avPackLength numeric
@attribute avPayload numeric
@attribute payloadSent numeric
@attribute payloadRec numeric
@attribute totalPayload numeric
@attribute totalSize numeric
@attribute class {TOR,SSH,SSLWEB,SSLp2p,SCP,SKYPE}
 
@data
23,23,46,46,736,736,1472,2270,3886,346,1626,413.0,67.0,752,2368,3120,19036,SSH
34,35,69,68,1096,1128,2224,3784,7010,346,1794,436.0,90.0,1532,4692,6224,30114,SSH
37,37,74,73,1192,1192,2384,4030,7134,346,1794,430.0,84.0,1580,4684,6264,31884,SSH
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
940,1511,2451,2451,38204,48352,86556,70980,2253454,346,1778,1228.0,879.0,816,2153728,2154544,3010714,SCP
1065,1058,2123,48,8832,8728,17560,145795,142935,334,1505,448.0,93.0,100753,98123,198876,951426,SKYPE
14,14,28,28,292,280,572,2476,1226,334,820,432.0,76.0,1708,428,2136,12118,TOR
34,34,68,67,1096,1096,2192,3688,8784,346,1794,463.0,117.0,1436,6532,7968,31512,SSH
434,335,769,753,12264,10372,22636,323793,25425,334,1814,751.0,390.0,296773,3185,299958,578010,SSLp2p
44,41,85,84,1236,1132,2368,4729,3342,334,820,394.0,32.0,1997,767,2764,33503,TOR
39,39,78,77,1256,1256,2512,4002,14522,346,1794,517.0,171.0,1420,11940,13360,40364,SSH
33,34,67,66,1064,1096,2160,3718,4720,346,1042,405.0,59.0,1532,2468,4000,27198,SSH
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
1155,801,1956,1936,23540,18912,42452,816568,57733,334,1814,745.0,389.0,753758,8791,762549,1458301,SSLp2p
626,1026,1652,1652,20032,39508,59540,2564500,75304,346,7506,1877.0,1527.0,2523184,912,2524096,3102364,SCP
1045,1042,2087,25,8516,8480,16996,127830,162212,334,1648,452.0,96.0,83784,118234,202018,943362,SKYPE
24,23,47,47,768,736,1504,2336,2910,346,554,391.0,45.0,752,1392,2144,18406,SSH
1069,1038,2107,44,8852,8568,17420,153570,144544,334,915,453.0,99.0,108112,100611,208723,956458,SKYPE
45,45,90,88,1456,1456,2912,5346,9026,346,1794,439.0,93.0,2360,6040,8400,39572,SSH
36,37,73,72,1160,1192,2352,3964,5310,346,1042,407.0,60.0,1580,2860,4440,29714,SSH
1073,1070,2143,29,8764,8728,17492,132224,166497,334,1648,452.0,97.0,86978,121317,208295,969513,SKYPE
1437,909,2346,2333,30760,23348,54108,1157555,65237,334,1814,820.0,462.0,1077937,7803,1085740,1925784,SSLp2p
83,131,214,208,1768,2692,4460,16135,100430,334,1782,826.0,488.0,11545,93025,104570,176901,TOR
942,1513,2455,2455,38300,48416,86716,71096,2253586,346,1778,1226.0,877.0,768,2153728,2154496,3012082,SCP
39,40,79,78,1256,1288,2544,4114,14564,346,1794,516.0,170.0,1532,11916,13448,40798,SSH
42,42,84,83,1352,1352,2704,4328,15056,346,1794,510.0,164.0,1548,12276,13824,42904,SSH
23,25,48,47,484,512,996,3210,6785,334,1782,500.0,152.0,1944,5361,7305,24043,TOR
17,20,37,36,468,540,1008,1652,1698,334,739,388.0,28.0,606,451,1057,14382,TOR
36,37,73,72,1160,1192,2352,3932,5270,346,1042,406.0,59.0,1548,2820,4368,29642,SSH
920,722,1642,1618,24096,19648,43744,659025,62471,334,1814,738.0,378.0,603649,17216,620865,1212680,SSLp2p
8,9,17,17,160,180,340,1658,908,334,818,455.0,95.0,1226,399,1625,7742,TOR
38,39,77,76,1224,1256,2480,3968,14722,346,1794,522.0,176.0,1452,12140,13592,40250,SSH
850,594,1444,1426,19796,15400,35196,621478,49207,334,1814,763.0,404.0,572782,11887,584669,1102269,SSLp2p
18,19,37,37,576,608,1184,1732,2422,346,650,392.0,46.0,544,1168,1712,14514,SSH
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
1099,1125,2224,124,9404,10012,19416,154499,227039,334,1828,483.0,128.0,107729,178683,286412,1074210,SKYPE
1079,1072,2151,32,8872,8756,17628,148637,141245,334,915,447.0,92.0,103039,95973,199012,962594,SKYPE
24,24,48,48,768,768,1536,2320,2912,346,538,389.0,43.0,736,1328,2064,18672,SSH
604,631,1235,1213,12604,13536,26140,289395,322400,334,1814,794.0,439.0,256255,286106,542361,980731,SSLp2p
32,33,65,64,1032,1064,2096,3620,4646,346,1042,407.0,60.0,1500,2460,3960,26466,SSH
45,45,90,88,1456,1456,2912,5346,7034,346,1042,417.0,71.0,2360,4048,6408,37580,SSH
872,621,1493,1481,22796,16640,39436,624572,48019,334,1814,750.0,389.0,572128,9269,581397,1120775,SSLp2p
33,33,66,64,708,684,1392,5252,5257,334,1469,459.0,103.0,3422,3388,6810,30301,TOR
1067,1055,2122,30,8740,8596,17336,148701,134457,334,630,446.0,91.0,103683,89919,193602,947366,SKYPE
1055,1048,2103,23,8608,8504,17112,129239,164525,334,1647,452.0,97.0,84721,120332,205053,951692,SKYPE
897,1474,2371,2371,34092,47168,81260,65358,2198028,346,1778,1234.0,886.0,768,2100744,2101512,2927266,SCP
14,15,29,29,328,348,676,1787,1310,334,739,403.0,48.0,983,423,1406,11697,TOR
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
712,1092,1804,1804,22784,45040,67824,2565880,83080,346,7506,1748.0,1396.0,2518888,912,2519800,3154080,SCP
10,11,21,21,200,220,420,971,877,334,739,389.0,32.0,431,253,684,8176,TOR
944,695,1639,1617,19464,16200,35664,616361,52638,334,1814,706.0,350.0,564801,10456,575257,1157935,SSLp2p
32,31,63,63,640,620,1260,2709,2438,334,739,383.0,26.0,981,684,1665,24131,TOR
23,23,46,46,736,736,1472,2254,4334,346,1418,423.0,77.0,736,2816,3552,19468,SSH
716,1092,1808,1808,22912,45332,68244,2567576,83372,346,7506,1746.0,1394.0,2520320,912,2521232,3157188,SCP
33,33,66,65,1064,1064,2128,3718,7182,346,1626,445.0,98.0,1532,4996,6528,29380,SSH
744,1124,1868,1868,23808,47988,71796,2546512,87068,346,7506,1689.0,1337.0,2497408,864,2498272,3156620,SCP
219,204,423,399,6324,6000,12324,24595,40014,334,1814,453.0,89.0,10825,26972,37797,191657,TOR
16,15,31,31,332,300,632,2220,1473,334,819,417.0,63.0,1344,620,1964,12949,TOR
42,42,84,83,1352,1352,2704,4360,14840,346,1794,508.0,162.0,1580,12060,13640,42720,SSH
24,24,48,48,768,768,1536,2304,2912,346,538,388.0,42.0,720,1328,2048,18656,SSH
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
48,48,96,94,1552,1552,3104,5592,8992,346,1626,431.0,85.0,2408,5808,8216,41464,SSH
181,175,356,342,4040,3840,7880,64112,22030,334,1814,536.0,184.0,53918,11674,65592,190878,SSLp2p
45,46,91,89,1456,1488,2944,5330,7044,346,1042,415.0,69.0,2344,3992,6336,37854,SSH
501,423,924,901,10600,10212,20812,277871,35605,334,1814,635.0,281.0,250237,10052,260289,587396,SSLp2p
20,20,40,40,460,448,908,2622,1678,334,840,402.0,49.0,1482,504,1986,16108,TOR
35,34,69,68,1128,1096,2224,3914,4984,346,1042,408.0,62.0,1596,2732,4328,28218,SSH
372,345,717,692,7952,7804,15756,176140,27641,334,1814,580.0,227.0,155540,7271,162811,416253,SSLp2p
1085,729,1814,1800,22048,16948,38996,789238,61210,334,1814,767.0,411.0,730300,16803,747103,1392992,SSLp2p
33,34,67,66,1064,1096,2160,3702,4736,346,1042,405.0,59.0,1516,2484,4000,27198,SSH
24,23,47,47,768,736,1504,2336,2782,346,490,388.0,42.0,752,1264,2016,18278,SSH
86,107,193,190,1852,2292,4144,6690,7505,334,820,369.0,16.0,1914,1254,3168,71339,TOR
20,20,40,40,640,640,1280,1928,2360,346,474,387.0,41.0,608,1040,1648,15488,SSH
30,30,60,60,960,960,1920,2716,12700,346,1794,536.0,190.0,736,10720,11456,32216,SSH
896,671,1567,1546,18512,16264,34776,608579,49817,334,1814,718.0,362.0,559603,8633,568236,1125316,SSLp2p
1038,1036,2074,0,8304,8288,16592,138520,142056,357,630,448.0,93.0,94924,98514,193438,929808,SKYPE
25,25,50,50,800,800,1600,2386,5762,346,1794,442.0,96.0,736,4112,4848,22148,SSH
1056,1051,2107,27,8640,8552,17192,143322,133676,334,1647,444.0,89.0,98778,89326,188104,936334,SKYPE
1100,1078,2178,75,9400,9096,18496,151397,158137,334,1800,454.0,99.0,104597,112294,216891,989390,SKYPE
1278,1084,2362,2341,27008,24716,51724,808214,487803,334,1814,847.0,491.0,737754,423768,1161522,2002145,SSLp2p
35,35,70,69,1128,1128,2256,3850,6818,346,1794,432.0,86.0,1532,4500,6032,30268,SSH
1079,1073,2152,44,8920,8836,17756,127045,123733,334,1505,428.0,74.0,81439,78298,159737,922778,SKYPE
10,13,23,23,200,260,460,1771,1152,334,819,429.0,71.0,1231,412,1643,9875,TOR
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
36,37,73,72,1160,1192,2352,3964,5222,346,1042,405.0,59.0,1580,2772,4352,29626,SSH
33,34,67,66,1064,1096,2160,3686,4960,346,1042,409.0,62.0,1500,2708,4208,27406,SSH
21,21,42,42,672,672,1344,1962,2874,346,666,395.0,49.0,576,1488,2064,16596,SSH
36,37,73,72,1160,1192,2352,3932,5358,346,1042,407.0,61.0,1548,2908,4456,29730,SSH
33,33,66,65,1064,1064,2128,3702,5030,346,1042,412.0,66.0,1516,2844,4360,27212,SSH
429,291,720,707,9688,7144,16832,304454,23148,334,1814,753.0,396.0,280180,5020,285200,542290,SSLp2p
938,1479,2417,2417,38804,47328,86132,71512,2209814,346,1778,1223.0,874.0,816,2112200,2113016,2958086,SCP
722,1106,1828,1828,23104,45924,69028,2550788,84392,346,7506,1721.0,1369.0,2503136,864,2504000,3147020,SCP
31,25,56,56,860,668,1528,2961,1947,334,818,385.0,25.0,1047,400,1447,21612,TOR
658,1050,1708,1708,21056,41548,62604,2546564,78112,346,7506,1816.0,1466.0,2503136,864,2504000,3102916,SCP
36,35,71,70,1160,1128,2288,3964,6354,346,1626,425.0,79.0,1580,4036,5616,30198,SSH
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
66,67,133,127,1512,1484,2996,6132,6641,334,1261,394.0,38.0,2376,2739,5115,52413,TOR
37,37,74,73,1192,1192,2384,3998,7182,346,1794,431.0,84.0,1548,4732,6280,31900,SSH
1103,1142,2245,174,9664,10520,20184,133188,257685,334,1828,484.0,131.0,86022,208225,294247,1088369,SKYPE
35,35,70,69,1128,1128,2256,3882,6514,346,1418,428.0,82.0,1564,4196,5760,29996,SSH
154,153,307,299,4100,4008,8108,21808,24270,334,1782,440.0,88.0,12472,14841,27313,135302,TOR
1069,1068,2137,21,8684,8664,17348,130627,166431,334,528,452.0,96.0,85597,121399,206996,966074,SKYPE
408,323,731,713,11652,9932,21584,292928,28405,334,1814,737.0,375.0,267404,7077,274481,538749,SSLp2p
45,45,90,88,1456,1456,2912,5314,7058,346,1042,417.0,71.0,2328,4072,6400,37572,SSH
424,347,771,754,8760,8024,16784,250118,26160,334,1766,655.0,301.0,226942,5450,232392,505534,SSLp2p
31,31,62,61,1000,1000,2000,3490,6098,346,1418,434.0,88.0,1436,4044,5480,26948,SSH
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
23,23,46,46,736,736,1472,2286,2926,346,538,393.0,47.0,768,1408,2176,18092,SSH
860,628,1488,1465,20016,17084,37100,649586,47692,334,1814,766.0,408.0,600330,7630,607960,1140798,SSLp2p
67,71,138,137,1420,1564,2984,5631,5176,334,820,378.0,21.0,1933,1035,2968,52231,TOR
14,14,28,28,280,280,560,2183,2468,334,952,465.0,110.0,1427,1679,3106,13035,TOR
35,36,71,70,1128,1160,2288,3882,5036,346,1042,405.0,59.0,1564,2652,4216,28798,SSH
33,33,66,65,1064,1064,2128,3622,4822,346,1042,407.0,61.0,1436,2636,4072,26924,SSH
585,436,1021,1008,14872,12592,27464,450239,33307,334,1814,771.0,411.0,415477,4979,420456,787954,SSLp2p
34,34,68,67,1096,1096,2192,3672,9696,346,1794,476.0,130.0,1420,7444,8864,32408,SSH
37,37,74,73,1192,1192,2384,4014,7230,346,1794,431.0,85.0,1564,4780,6344,31964,SSH
6,6,12,12,120,120,240,1118,742,334,739,461.0,100.0,794,406,1200,5540,TOR
44,45,89,87,1424,1456,2880,5280,7042,346,1042,418.0,72.0,2360,4056,6416,37242,SSH
487,399,886,862,13404,11788,25192,360618,36603,334,1814,745.0,385.0,330656,10563,341219,660085,SSLp2p
36,35,71,70,1160,1128,2288,3932,5010,346,1042,405.0,59.0,1548,2692,4240,28822,SSH
35,35,70,69,1128,1128,2256,3866,5058,346,1042,407.0,61.0,1548,2740,4288,28524,SSH
44,45,89,87,1424,1456,2880,5280,8378,346,1626,433.0,87.0,2360,5392,7752,38578,SSH
1079,1073,2152,55,8992,8920,17912,129737,144123,334,915,439.0,84.0,84059,98587,182646,945604,SKYPE
42,86,128,127,852,1732,2584,4011,127238,334,1762,1327.0,971.0,1731,122576,124307,169873,SSH
13,16,29,29,260,320,580,1278,1684,334,340,382.0,46.0,576,784,1360,11082,SSH
28,33,61,60,572,672,1244,2848,13588,334,382,549.0,214.0,1324,11740,13064,33516,SSH
15,17,32,32,300,340,640,1354,1844,334,382,379.0,45.0,544,896,1440,12158,SSH
24,27,51,50,504,552,1056,2612,5400,334,382,437.0,101.0,1292,3876,5168,22292,SSH
7162,8093,15255,135,58096,65704,123800,463482,10787595,334,1818,1049.0,695.0,161878,10446647,10608525,16008813,SSLp2p
6977,7926,14903,97,56308,64080,120388,446763,10715368,334,1826,1060.0,706.0,153217,10381786,10535003,15810491,SSLp2p
6710,7717,14427,165,54784,62888,117672,436104,10765370,334,1818,1088.0,734.0,153180,10439966,10593146,15699946,SSLp2p
757,1498,2255,2246,15032,29960,44992,42206,2244004,334,1778,1293.0,959.0,1416,2163112,2164528,2917706,SCP
756,1503,2259,2254,15060,30060,45120,42992,2251494,334,1778,1295.0,961.0,2188,2170332,2172520,2927134,SCP
750,1497,2247,2245,14976,29940,44916,40998,2242506,334,1778,1296.0,962.0,522,2161668,2162190,2912664,SCP
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
752,1503,2255,2254,15028,30060,45088,40896,2251494,334,1778,1296.0,962.0,300,2170332,2170632,2923790,SCP
887,704,1591,319,9244,7768,17012,118928,156377,334,1828,481.0,128.0,79526,124207,203733,765521,SKYPE
696,578,1274,114,6420,5404,11824,114302,83774,334,1799,465.0,111.0,84178,58343,142521,592940,SKYPE
567,577,1144,108,5184,5300,10484,80977,92416,334,1794,462.0,108.0,56515,67055,123570,529201,SKYPE
115,107,222,176,1772,2116,3888,49405,75087,334,1794,847.0,506.0,43363,69063,112426,188060,TOR
40,76,116,116,800,1520,2320,14845,75609,334,1794,1059.0,724.0,12685,71397,84082,122934,TOR
288,531,819,819,5772,10620,16392,89980,645858,334,1794,1178.0,844.0,74416,616926,691342,965158,TOR
38,63,101,94,712,1224,1936,17337,45785,334,1794,904.0,569.0,15253,42299,57552,91402,TOR
48,60,108,107,948,1200,2148,27959,24892,334,1794,771.0,433.0,25359,21454,46813,83347,TOR
129,246,375,375,2580,4920,7500,40889,306061,334,1794,1205.0,870.0,33923,292627,326550,452110,TOR
178,291,469,468,3548,5820,9368,74593,270701,334,1794,1016.0,681.0,64993,254603,319596,476614,TOR
181,253,434,417,3416,5060,8476,78373,207573,334,1794,940.0,604.0,68663,193509,262172,408074,TOR
130,179,309,307,2576,3580,6156,67956,93550,334,1794,803.0,467.0,60960,83410,144370,248186,TOR
248,218,466,400,4960,4636,9596,55992,96879,334,1858,610.0,272.0,42600,84364,126964,284535,SSLWEB
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
116,151,267,267,2320,3020,5340,56839,90321,334,1794,831.0,495.0,50575,81837,132412,221920,TOR
42,51,93,90,804,1020,1824,23028,28820,334,1794,837.0,501.0,20756,25922,46678,77888,TOR
107,143,250,248,2116,2860,4976,53718,103871,334,1794,910.0,575.0,47944,95885,143829,227685,TOR
170,227,397,386,3364,4560,7924,81890,193650,334,1826,974.0,639.0,72746,180990,253736,386956,TOR
25,28,53,52,512,572,1084,2670,5878,334,1794,441.0,105.0,1308,4300,5608,23388,SSH
32,31,63,57,604,632,1236,3725,6982,334,1794,451.0,115.0,2033,5236,7269,28443,SSH
26,26,52,49,520,532,1052,2974,3738,334,1030,409.0,73.0,1570,2268,3838,21272,SSH
28,26,54,49,524,532,1056,3236,3722,334,1030,408.0,72.0,1680,2252,3932,22078,SSH
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
30,35,65,63,624,712,1336,3276,15760,334,1794,572.0,237.0,1632,13804,15436,37236,SSH
11,13,24,24,220,260,480,1042,3350,334,1794,463.0,128.0,448,2624,3072,11112,SSH
15,18,33,33,300,360,660,1370,1872,334,462,378.0,43.0,560,864,1424,12482,SSH
494,707,1201,1146,10144,14584,24728,109787,532275,334,1794,814.0,479.0,82847,492789,575636,978342,SSLWEB
231,379,610,599,4620,7664,12284,61088,310346,334,1794,888.0,554.0,48594,289442,338036,542234,SSLWEB
248,218,466,400,4960,4636,9596,55992,96879,334,1858,610.0,272.0,42600,84364,126964,284535,SSLWEB
291,277,568,527,6228,5832,12060,69238,94755,334,1794,568.0,232.0,53116,78796,131912,323033,SSLWEB
274,476,750,738,5408,9556,14964,40619,637022,334,1794,1183.0,849.0,25875,611192,637067,887769,SSLWEB
243,278,521,497,4764,5656,10420,87256,167105,334,1764,768.0,433.0,74230,151583,225813,400625,SSLWEB
285,308,593,566,6036,6460,12496,49473,220675,334,1858,739.0,399.0,33747,203239,236986,438268,SSLWEB
648,886,1534,1462,13092,18128,31220,97601,1058217,334,1858,1034.0,698.0,62477,1009449,1071926,1587162,SSLWEB
314,519,833,833,6280,10380,16660,107020,643622,334,1826,1202.0,846.0,90064,615140,705204,1001450,TOR
1068,1062,2130,39,8796,8712,17508,129589,160415,334,557,448.0,93.0,84481,115490,199971,955172,SKYPE
3519,5408,8927,0,28152,43264,71416,226479,8001004,374,1792,1233.0,879.0,78681,7773868,7852549,11012707,SSLp2p
3633,5435,9068,0,29064,43480,72544,232949,8042382,374,1792,1224,870,80363,7814112,7894475,11104547,SSLp2p
170,318,488,488,3400,6360,9760,35840,359358,334,1298,1089.0,755.0,26660,342072,368732,531838,TOR
87,149,236,236,1740,2980,4720,37656,143356,334,1826,1067.0,711.0,32958,135070,168028,251988,TOR
3593,5475,9068,0,28744,43800,72544,230828,8103000,374,1792,1231.0,877.0,79902,7873050,7952952,11162980,SSLp2p
3890,5743,9633,0,31120,45944,77064,258933,8360074,372,1779,1206.0,852.0,95513,8118728,8214241,11624471,SSLp2p
67,114,181,181,1340,2280,3620,32178,104808,334,1826,1058.0,701.0,28560,98490,127050,191570,TOR
89,175,264,264,1780,3500,5280,25896,207012,334,1826,1184,827,21090,197424,218514,312620,TOR
753,1503,2256,2256,15060,30060,45120,40662,2251494,334,1778,1296.0,962.0,0,2170332,2170332,2923836,SCP
224,325,549,549,5724,6500,12224,13340,486850,334,1778,1191.0,854.0,0,469300,469300,653910,SCP
31,53,84,84,620,1060,1680,12148,45762,334,952,990.0,634.0,10474,42810,53284,83190,TOR
216,314,530,530,4332,6364,10696,94524,297264,334,340,1019.0,683.0,82848,279658,362506,540316,SSLWEB
341,563,904,904,8428,11260,19688,20022,843374,334,1778,1235.0,899.0,0,812972,812972,1116516,SCP
100,129,229,229,2000,2640,4640,35051,65638,334,469,719,384,29651,58362,88013,164873,SSLWEB
82,107,189,189,1640,2140,3780,23370,58295,334,429,712,377,18942,52331,71273,134585,SSLWEB
244,438,682,682,4880,8760,13640,69488,515028,334,1794,1137,802,56312,491208,547520,775476,TOR
254,421,675,675,6016,8420,14436,14652,630658,334,1778,1236.0,900.0,0,607924,607924,834310,SCP
158,238,396,396,3924,4760,8684,9296,356524,334,1778,1203.0,867.0,0,343672,343672,476700,SCP
94,144,238,227,1944,2856,4800,32793,122566,334,1826,951.0,597.0,27653,114598,142251,226415,TOR
212,329,541,541,5160,6580,11740,12368,492842,334,1778,1213.0,878.0,0,475076,475076,656690,SCP
259,429,688,688,6144,8580,14724,14950,642642,334,1778,1235,900,0,619476,619476,850232,SCP
108,145,253,253,2160,2900,5060,48516,116089,334,340,930,595,42684,108007,150691,235445,SSLWEB
125,249,374,374,2500,4980,7480,30912,306716,334,952,1204,848,24162,293132,317294,450604,TOR
17,17,34,30,292,340,632,1802,1882,334,526,388.0,52.0,852,928,1780,13204,SSH
61,28,89,52,812,572,1384,21970,4206,334,1030,587.0,239.0,18724,2628,21352,52248,SSH
16,16,32,29,284,320,604,1679,3710,334,1794,448.0,112.0,791,2816,3607,14349,SSH
25,18,43,33,380,360,740,3116,2048,334,632,406.0,67.0,1846,1040,2886,17460,SSH
102,113,215,215,2040,2260,4300,47982,61294,334,413,788,453,42474,54982,97456,169476,SSLWEB
179,310,489,489,3580,6200,9780,55152,310496,334,920,1027.0,693.0,45486,293480,338966,502568,TOR
24,23,47,44,468,472,940,2684,3394,334,1030,409.0,74.0,1400,2092,3492,19238,SSH
26,26,52,50,520,532,1052,2940,3938,334,1030,412.0,77.0,1536,2468,4004,21438,SSH
21,23,44,43,444,472,916,2306,3626,334,1030,414.0,78.0,1148,2324,3472,18252,SSH
